"faction"#"name"#"x coordinate"#"y coordinate"#"Resource Value"
"Comstar"#"Terra"#0#0#10
"Free Worlds League"#"Pilpala"#-23,73#-378,68#0,5
"Free Worlds League"#"Pingree"#-203,42#-65,46#0,5
"Free Worlds League"#"Piriapolis"#-99,63#-361,47#0,5
"Free Worlds League"#"Pollux"#-31,82#-15,65#0,5
"Free Worlds League"#"Prato"#-338,26#-227,42#0,5
"Free Worlds League"#"Preston"#-225,85#-71,72#0,5
"Free Worlds League"#"Promised Land"#-306,96#-73,02#0,5
"Free Worlds League"#"Rasalas"#-152,05#-94,67#0,5
"Free Worlds League"#"Regulus"#-153,35#-94,67#0,5
"Free Worlds League"#"Remulac"#-73,81#-39,64#0,5
"Free Worlds League"#"Rexburg"#-201,34#-70,42#0,5
"Free Worlds League"#"Rochelle"#-114,75#-15,91#0,5
"Free Worlds League"#"Rohinjan"#-192,47#-305,66#0,5
"Free Worlds League"#"Romita"#-357,3#-254,28#0,5
"Free Worlds League"#"Ruschegg"#-176,82#-323,91#0,5
"Free Worlds League"#"Ryerson"#-76,15#-324,44#0,5
"Free Worlds League"#"Rzhishchev"#-297,05#-224,03#0,5
"Free Worlds League"#"Sackville"#-394,59#-130,14#0,5
"Free Worlds League"#"Sadurni"#-15,13#-347,39#0,5
"Free Worlds League"#"Saltillo"#-313,48#-83,2#0,5
"Free Worlds League"#"Salur"#-80,85#-197,16#0,5
"Free Worlds League"#"San Nicolas"#-393,81#-169,78#0,5
"Free Worlds League"#"Saonara"#-172,65#-316,09#0,5
"Free Worlds League"#"Savannah"#-80,33#-46,94#0,5
"Free Worlds League"#"Scarborough"#-15,65#-274,36#0,5
"Free Worlds League"#"Schererville"#-342,43#-88,15#0,5
"Free Worlds League"#"Scheuerheck"#-149,18#-331,48#0,5
"Free Worlds League"#"Schiedam"#-331,74#-146,57#0,5
"Free Worlds League"#"Second Chance"#-22,95#-130,92#0,5
"Free Worlds League"#"Semenyih"#-75,11#-163#0,5
"Free Worlds League"#"Sharqah"#-222,72#-294,7#0,5
"Free Worlds League"#"Shasta"#-219,33#-129,88#0,5
"Free Worlds League"#"Shenwan"#-97,02#-223,77#0,5
"Free Worlds League"#"Sheridan"#-180,47#-57,38#0,5
"Free Worlds League"#"Shiloh"#-88,93#-4,96#0,5
"Free Worlds League"#"Shiro III"#-28,43#-295,23#0,5
"Free Worlds League"#"Shuen Wan"#-37,56#-221,16#0,5
"Free Worlds League"#"Siendou"#-115,01#-294,18#0,5
"Free Worlds League"#"Sierra"#-414,93#-112,67#0,5
"Free Worlds League"#"Silver"#-342,17#-131,96#0,5
"Free Worlds League"#"Simpson Desert"#-273,84#-127,79#0,5
"Free Worlds League"#"Skvorec"#-159,61#-310,35#0,5
"Free Worlds League"#"Sophie's World"#-103,54#-133,01#0,5
"Free Worlds League"#"Sorunda"#-65,72#-123,88#0,5
"Free Worlds League"#"Sterling"#-193,25#-97,28#0,5
"Free Worlds League"#"Stewart"#-120,23#-52,42#0,5
"Free Worlds League"#"Stotzing"#-351,56#-203,16#0,5
"Free Worlds League"#"Suzano"#15,91#-114,49#0,5
"Free Worlds League"#"Talitha"#-34,43#-34,95#0,5
"Free Worlds League"#"Tamarind"#-271,23#-83,98#0,5
"Free Worlds League"#"Tania Australis"#-141,88#-65,2#0,5
"Free Worlds League"#"Tania Borealis"#-107,71#-52,94#0,5
"Free Worlds League"#"Tapachula"#-262,89#-214,38#0,5
"Free Worlds League"#"Tchamba"#-303,57#-148,92#0,5
"Free Worlds League"#"Teliman's Mistake"#-245,67#-313,48#0,5
"Free Worlds League"#"Tematagi"#-273,32#-268,88#0,5
"Free Worlds League"#"Thermopolis"#-217,25#-58,68#0,5
"Free Worlds League"#"Thurrock"#-75,15#-385,46#0,5
"Free Worlds League"#"Tiber"#-124,92#-148,66#0,5
"Free Worlds League"#"Togwotee"#-198,21#-49,29#0,5
"Free Worlds League"#"Tohelet"#-295,49#-266,28#0,5
"Free Worlds League"#"Tongatapu"#-172,13#-142,92#0,5
"Free Worlds League"#"Tormentine"#-383,9#-159,87#0,5
"Free Worlds League"#"Trellisane"#-253,5#-55,55#0,5
"Free Worlds League"#"Trinidad"#-228,98#-173,69#0,5
"Free Worlds League"#"Tuamotu"#-237,33#-187,25#0,5
"Free Worlds League"#"Uhuru"#-140,31#-12,52#0,5
"Free Worlds League"#"Umka"#-130,92#-364,6#0,5
"Free Worlds League"#"Vakarel"#-142,66#-354,95#0,5
"Free Worlds League"#"Valilyevskiy"#-332,52#-179,69#0,5
"Free Worlds League"#"Van Diemen IV"#-33,12#-41,99#0,5
"Free Worlds League"#"Vanra"#-48,77#-164,56#0,5
"Free Worlds League"#"Ventabren"#3,39#-124,4#0,5
"Free Worlds League"#"Vikindu"#-130,14#-261,84#0,5
"Free Worlds League"#"Villanueva"#-88,41#-351,56#0,5
"Free Worlds League"#"Vosloorus"#-200,29#-257,93#0,5
"Free Worlds League"#"Wallacia"#-38,6#-270,19#0,5
"Free Worlds League"#"Wallis"#-200,56#-195,34#0,5
"Free Worlds League"#"Wasat"#-20,08#-55,03#0,5
"Free Worlds League"#"Washburn"#-156,74#-104,58#0,5
"Free Worlds League"#"Watermael"#-119,45#-339,04#0,5
"Free Worlds League"#"Westover"#-307,22#-212,29#0,5
"Free Worlds League"#"Wilkes"#-214,12#-275,93#0,5
"Free Worlds League"#"Wing"#-75,89#-10,95#0,5
"Free Worlds League"#"Wisconsin"#-160,13#-299,4#0,5
"Free Worlds League"#"Wolof"#-301,48#-158,04#0,5
"Free Worlds League"#"Xanthe III"#-67,81#-333,56#0,5
"Free Worlds League"#"Yanchep"#-134,57#-289,75#0,5
"Free Worlds League"#"Zion"#15,39#-83,98#0,5
"Free Worlds League"#"Zortman"#-214,64#-77,98#0,5
"Free Worlds League"#"Zosma"#-50,6#-10,43#0,5
"Lyran Commonwealth"#"A Place"#-125,18#274,88#0,5
"Lyran Commonwealth"#"Abbadiyah"#-320,78#248,8#0,5
"Lyran Commonwealth"#"Abejorral"#-302,01#128,57#0,5
"Lyran Commonwealth"#"Aberystwyth"#-434,75#59,2#0,5
"Lyran Commonwealth"#"Abramkovo"#-333,82#-28,95#0,5
"Lyran Commonwealth"#"Accrington"#-10,17#146,31#0,5
"Lyran Commonwealth"#"Acrux"#-355,47#15,39#0,5
"Lyran Commonwealth"#"Adelaide"#-252,72#318,18#0,5
"Lyran Commonwealth"#"Aiguebelle"#-388,33#102,49#0,5
"Lyran Commonwealth"#"Akfata"#-385,2#177,87#0,5
"Lyran Commonwealth"#"Al Jafr"#-416,5#12,26#0,5
"Lyran Commonwealth"#"Alarion"#-323,13#138,22#0,5
"Lyran Commonwealth"#"Alchiba"#-68,33#1,83#0,5
"Lyran Commonwealth"#"Alcor"#-75,37#29,21#0,5
"Lyran Commonwealth"#"Alekseyevka"#-407,11#185,43#0,5
"Lyran Commonwealth"#"Alexandria"#-58,16#117,1#0,5
"Lyran Commonwealth"#"Algenib"#-463,44#155,44#0,5
"Lyran Commonwealth"#"Algorab"#-115,01#15,13#0,5
"Lyran Commonwealth"#"Alioth"#-59,46#14,08#0,5
"Lyran Commonwealth"#"Alkaid"#-94,93#47,47#0,5
"Lyran Commonwealth"#"Alkalurops"#-36,25#45,64#0,5
"Lyran Commonwealth"#"Alma Alta"#-185,17#187,78#0,5
"Lyran Commonwealth"#"Alphecca"#-47,2#62,59#0,5
"Lyran Commonwealth"#"Althastan"#-436,32#-26,34#0,5
"Lyran Commonwealth"#"Alyina"#-136,14#344#0,5
"Lyran Commonwealth"#"Amminadav"#-414,93#201,34#0,5
"Lyran Commonwealth"#"Anembo"#-291,31#317,65#0,5
"Lyran Commonwealth"#"Annunziata"#-242,28#361,99#0,5
"Lyran Commonwealth"#"Antares"#-125,97#300,44#0,5
"Lyran Commonwealth"#"Anywhere"#-168,74#439,97#0,5
"Lyran Commonwealth"#"Apolakkia"#-117,36#343,47#0,5
"Lyran Commonwealth"#"Apollo"#-130,66#436,32#0,5
"Lyran Commonwealth"#"Apostica"#-60,24#156,74#0,5
"Lyran Commonwealth"#"Arc-Royal"#-172,13#228,72#0,5
"Lyran Commonwealth"#"Arcadia"#-188,04#-8,08#0,5
"Lyran Commonwealth"#"Arcturus"#-78,76#176,04#0,5
"Lyran Commonwealth"#"Arganda"#-156,22#36,51#0,5
"Lyran Commonwealth"#"Aristotle"#-185,17#65,72#0,5
"Lyran Commonwealth"#"Arluna"#-284,01#336,95#0,5
"Lyran Commonwealth"#"Atocongo"#-172,39#247,5#0,5
"Lyran Commonwealth"#"Auldhouse"#-38,86#140,83#0,5
"Lyran Commonwealth"#"Aur"#-148,13#135,62#0,5
"Lyran Commonwealth"#"Australia"#-306,96#292,1#0,5
"Lyran Commonwealth"#"Ayacucho"#-406,85#53,46#0,5
"Lyran Commonwealth"#"Babaeski"#-138,75#310,61#0,5
"Lyran Commonwealth"#"Baker 3"#-105,36#327,04#0,5
"Lyran Commonwealth"#"Ballynure"#-82,93#248,54#0,5
"Lyran Commonwealth"#"Barcelona"#-206,55#415,19#0,5
"Lyran Commonwealth"#"Baryshevo"#-353,64#237,59#0,5
"Lyran Commonwealth"#"Batajnica"#-373,2#119,45#0,5
"Lyran Commonwealth"#"Baxter"#-31,56#113,71#0,5
"Lyran Commonwealth"#"Benfled"#-73,55#263,15#0,5
"Lyran Commonwealth"#"Bensinger"#-129,88#448,58#0,5
"Lyran Commonwealth"#"Bessarabia"#-25,82#279,32#0,5
"Lyran Commonwealth"#"Beta VII"#-156,22#387,81#0,5
"Lyran Commonwealth"#"Biloela"#-354,43#-12,78#0,5
"Lyran Commonwealth"#"Binyang"#-373,73#21,65#0,5
"Lyran Commonwealth"#"Biota"#-45,12#274,1#0,5
"Lyran Commonwealth"#"Biuque"#-225,07#247,24#0,5
"Lyran Commonwealth"#"Bjornlunda"#-151,26#89,19#0,5
"Lyran Commonwealth"#"Black Earth"#-182,04#397,2#0,5
"Lyran Commonwealth"#"Blackjack"#-158,31#367,73#0,5
"Lyran Commonwealth"#"Blair Atholl"#-99,63#273,58#0,5
"Lyran Commonwealth"#"Blue Diamond"#-38,86#20,86#0,5
"Lyran Commonwealth"#"Blue Hole"#-188,3#351,82#0,5
"Lyran Commonwealth"#"Blumenort"#-210,73#299,14#0,5
"Lyran Commonwealth"#"Bobruisk"#-339,3#15,39#0,5
"Lyran Commonwealth"#"Bolan"#-281,14#5,48#0,5
"Lyran Commonwealth"#"Bone-Norman"#-186,99#428,76#0,5
"Lyran Commonwealth"#"Borghese"#-80,33#212,55#0,5
"Lyran Commonwealth"#"Bountiful Harvest"#-138,48#263,41#0,5
"Lyran Commonwealth"#"Breukelen"#-88,93#142,66#0,5
"Lyran Commonwealth"#"Brooloo"#-269,41#287,14#0,5
"Lyran Commonwealth"#"Bucklands"#-329,13#333,56#0,5
"Lyran Commonwealth"#"Buena"#-403,98#35,99#0,5
"Lyran Commonwealth"#"Butler"#-127,27#378,68#0,5
"Lyran Commonwealth"#"C.M.O. 26"#-306,96#205,25#0,5
"Lyran Commonwealth"#"Calafell"#-369,81#131,44#0,5
"Lyran Commonwealth"#"Caledonia"#-122,05#37,56#0,5
"Lyran Commonwealth"#"Callisto V"#-156,74#125,18#0,5
"Lyran Commonwealth"#"Cameron"#-174,48#168,74#0,5
"Lyran Commonwealth"#"Canal"#-381,03#310,09#0,5
"Lyran Commonwealth"#"Canonbie"#-123,1#67,81#0,5
"Lyran Commonwealth"#"Carlisle"#-307,74#89,72#0,5
"Lyran Commonwealth"#"Carnwath"#-63,64#83,2#0,5
"Lyran Commonwealth"#"Carse"#-15,91#241,24#0,5
"Lyran Commonwealth"#"Carsphairn"#-97,02#39,38#0,5
"Lyran Commonwealth"#"Carstairs"#-77,72#140,57#0,5
"Lyran Commonwealth"#"Cavanaugh II"#-310,61#-52,16#0,5
"Lyran Commonwealth"#"Chaffee"#-96,24#83,2#0,5
"Lyran Commonwealth"#"Chahar"#-200,29#343,73#0,5
"Lyran Commonwealth"#"Champadanga"#-385,2#218,29#0,5
"Lyran Commonwealth"#"Chapultepec"#-242,54#346,6#0,5
"Lyran Commonwealth"#"Chara"#-29,47#6,52#0,5
"Lyran Commonwealth"#"Chateau"#-76,41#399,02#0,5
"Lyran Commonwealth"#"Chhaprauli"#-349,21#221,42#0,5
"Lyran Commonwealth"#"Chiavenna"#-383,9#89,19#0,5
"Lyran Commonwealth"#"Chukchi III"#-182,3#91,28#0,5
"Lyran Commonwealth"#"Ciampino"#-334,35#168,48#0,5
"Lyran Commonwealth"#"Ciotat"#-155,96#75,11#0,5
"Lyran Commonwealth"#"Clermont"#-211,77#355,73#0,5
"Lyran Commonwealth"#"Clinton"#-167,43#54,51#0,5
"Lyran Commonwealth"#"Coldbrook"#-425,63#127,53#0,5
"Lyran Commonwealth"#"Colinas"#-158,83#109,01#0,5
"Lyran Commonwealth"#"Colmar"#-66,76#302,01#0,5
"Lyran Commonwealth"#"Cor Caroli"#-62,85#15,65#0,5
"Lyran Commonwealth"#"Corridan IV"#-38,34#122,58#0,5
"Lyran Commonwealth"#"Coventry"#-260,02#222,2#0,5
"Lyran Commonwealth"#"Crevedia"#-129,62#161,7#0,5
"Lyran Commonwealth"#"Crimond"#-69,63#232,63#0,5
"Lyran Commonwealth"#"Cruz Alta"#-440,76#20,86#0,5
"Lyran Commonwealth"#"Cumbres"#-155,44#203,68#0,5
"Lyran Commonwealth"#"Cusset"#-49,81#286,36#0,5
"Lyran Commonwealth"#"Czarvowo"#-320,26#62,07#0,5
"Lyran Commonwealth"#"Dalkeith"#-26,34#156,74#0,5
"Lyran Commonwealth"#"Danxian"#-350,52#17,47#0,5
"Lyran Commonwealth"#"Dar-es-Salaam"#-196,64#13,56#0,5
"Lyran Commonwealth"#"Deia"#-177,6#306,44#0,5
"Lyran Commonwealth"#"Dell"#-61,81#333,82#0,5
"Lyran Commonwealth"#"Denebola"#-13,04#-1,83#0,5
"Lyran Commonwealth"#"Denizli"#-113,97#350,52#0,5
"Lyran Commonwealth"#"Derf"#-131,96#398,24#0,5
"Lyran Commonwealth"#"Devin"#-111,62#336,95#0,5
"Lyran Commonwealth"#"Domain"#-33,12#250,37#0,5
"Lyran Commonwealth"#"Dompaire"#-75,37#302,79#0,5
"Lyran Commonwealth"#"Donegal"#-184,12#159,35#0,5
"Lyran Commonwealth"#"Drosendorf"#-261,32#41,73#0,5
"Lyran Commonwealth"#"Dukambia"#-183,6#215,68#0,5
"Lyran Commonwealth"#"Duran"#-265,49#146,05#0,5
"Lyran Commonwealth"#"Dustball"#-105,36#268,62#0,5
"Lyran Commonwealth"#"Eaglesham"#-33,64#135,88#0,5
"Lyran Commonwealth"#"Eaton"#-81,63#113,71#0,5
"Lyran Commonwealth"#"Edasich"#-97,28#121,79#0,5
"Lyran Commonwealth"#"Eidsfoss"#-154,92#59,46#0,5
"Lyran Commonwealth"#"Eilenburg"#-222,2#19,56#0,5
"Lyran Commonwealth"#"Ellengurg"#-300,18#261,84#0,5
"Lyran Commonwealth"#"Ellijay"#-336,95#7,82#0,5
"Lyran Commonwealth"#"Elume"#-375,81#334,08#0,5
"Lyran Commonwealth"#"Enders Cluster"#-451,18#69,89#0,5
"Lyran Commonwealth"#"Engadine"#-354,43#358,08#0,5
"Lyran Commonwealth"#"Enkoping"#-137,96#104,58#0,5
"Lyran Commonwealth"#"Enzesfled"#-383,9#130,14#0,5
"Lyran Commonwealth"#"Esteros"#-159,61#271,23#0,5
"Lyran Commonwealth"#"Etiler"#-381,55#200,82#0,5
"Lyran Commonwealth"#"Eutin"#-224,81#151,52#0,5
"Lyran Commonwealth"#"Evciler"#-95,97#359,9#0,5
"Lyran Commonwealth"#"Ewanrigg"#-333,82#290,01#0,5
"Lyran Commonwealth"#"Fatima"#-31,56#177,34#0,5
"Lyran Commonwealth"#"Ferihegy"#-393,55#163#0,5
"Lyran Commonwealth"#"Fianna"#-142,66#20,86#0,5
"Lyran Commonwealth"#"Finsterwalde"#-292,36#18#0,5
"Lyran Commonwealth"#"Firenze"#-405,28#135,62#0,5
"Lyran Commonwealth"#"Florida"#-430,58#74,59#0,5
"Lyran Commonwealth"#"Ford"#-192,99#-29,73#0,5
"Lyran Commonwealth"#"Forkas"#-213,07#161,44#0,5
"Lyran Commonwealth"#"Fort Loudon"#-32,6#210,99#0,5
"Lyran Commonwealth"#"Freedom"#-64,94#108,75#0,5
"Lyran Commonwealth"#"Furillo"#-138,48#53,46#0,5
"Lyran Commonwealth"#"Gacrux"#-86,59#11,21#0,5
"Lyran Commonwealth"#"Galatea"#-54,25#34,43#0,5
"Lyran Commonwealth"#"Gallery"#-200,03#109,28#0,5
"Lyran Commonwealth"#"Ganshoren"#-43,81#159,61#0,5
"Lyran Commonwealth"#"Garrison"#-104,06#182,04#0,5
"Lyran Commonwealth"#"Gatineau"#-244,63#299,66#0,5
"Lyran Commonwealth"#"Gibbs"#-202,9#159,35#0,5
"Lyran Commonwealth"#"Gienah"#-184,65#-13,04#0,5
"Lyran Commonwealth"#"Ginestra"#-111,62#164,83#0,5
"Lyran Commonwealth"#"Gladius"#-96,76#72,5#0,5
"Lyran Commonwealth"#"Glengarry"#-77,46#77,72#0,5
"Lyran Commonwealth"#"Goat Path"#-155,7#356,77#0,5
"Lyran Commonwealth"#"Goetville"#-263,67#266,28#0,5
"Lyran Commonwealth"#"Golandrinas"#-160,91#403,98#0,5
"Lyran Commonwealth"#"Graceland"#-101,45#248,28#0,5
"Lyran Commonwealth"#"Graus"#-101,45#299,92#0,5
"Lyran Commonwealth"#"Great X"#-185,95#290,53#0,5
"Lyran Commonwealth"#"Greenlaw"#-229,5#160,91#0,5
"Lyran Commonwealth"#"Grunwald"#-98,32#204,99#0,5
"Lyran Commonwealth"#"Guatavita"#-288,97#240,2#0,5
"Lyran Commonwealth"#"Gypsum"#-284,01#26,34#0,5
"Lyran Commonwealth"#"Halfway"#-254,8#86,85#0,5
"Lyran Commonwealth"#"Halifax"#-444,92#130,14#0,5
"Lyran Commonwealth"#"Halmyre Deans"#-127,01#99,1#0,5
"Lyran Commonwealth"#"Hamilton"#-152,05#224,03#0,5
"Lyran Commonwealth"#"Here"#-151,52#448,84#0,5
"Lyran Commonwealth"#"Herzberg"#-312,7#21,65#0,5
"Lyran Commonwealth"#"Hesperus II"#-124,66#47,2#0,5
"Lyran Commonwealth"#"Hillerod"#-129,36#143,18#0,5
"Lyran Commonwealth"#"Hinckley"#-456,4#99,63#0,5
"Lyran Commonwealth"#"Hollabrunn"#-210,2#33,64#0,5
"Lyran Commonwealth"#"Hood IV"#-271,49#372,68#0,5
"Lyran Commonwealth"#"Horneburg"#-227,42#168,48#0,5
"Lyran Commonwealth"#"Hot Springs"#-172,13#371,12#0,5
"Lyran Commonwealth"#"Howick"#-346,86#318,7#0,5
"Lyran Commonwealth"#"Hyde"#-163,78#2,61#0,5
"Lyran Commonwealth"#"Icar"#-84,24#417,54#0,5
"Lyran Commonwealth"#"Ilzra"#-401,37#2,35#0,5
"Lyran Commonwealth"#"Inarcs"#-297,83#340,6#0,5
"Lyran Commonwealth"#"Inchicore"#-365,64#7,56#0,5
"Lyran Commonwealth"#"Incukalns"#-202,9#214,9#0,5
"Lyran Commonwealth"#"Issaba"#-409,98#267,84#0,5
"Lyran Commonwealth"#"Izar"#-60,51#98,32#0,5
"Lyran Commonwealth"#"Jatznik"#-304,88#193,25#0,5
"Lyran Commonwealth"#"Jaumegarde"#-141,88#99,1#0,5
"Lyran Commonwealth"#"Jerangle"#-321,04#358,6#0,5
"Lyran Commonwealth"#"Jesenice"#-269,15#351,3#0,5
"Lyran Commonwealth"#"Kamenz"#-314,52#4,43#0,5
"Lyran Commonwealth"#"Kandersteg"#-121,79#230,03#0,5
"Lyran Commonwealth"#"Karkkila"#-437,62#91,54#0,5
"Lyran Commonwealth"#"Kaumberg"#-391,29#145,79#0,5
"Lyran Commonwealth"#"Kelang"#-360,43#202,64#0,5
"Lyran Commonwealth"#"Kelenfold"#-57,9#200,03#0,5
"Lyran Commonwealth"#"Khartoum"#-331,74#276,45#0,5
"Lyran Commonwealth"#"Khon Kaen"#-387,81#-46,68#0,5
"Lyran Commonwealth"#"Kikuyu"#-205,51#369,81#0,5
"Lyran Commonwealth"#"Kirkcaldy"#-97,28#128,31#0,5
"Lyran Commonwealth"#"Kitzingen"#-225,07#47,47#0,5
"Lyran Commonwealth"#"Kladnitsa"#-417,8#129,88#0,5
"Lyran Commonwealth"#"Kobe"#-15,13#284,01#0,5
"Lyran Commonwealth"#"Kochab"#-68,85#63,11#0,5
"Lyran Commonwealth"#"Kockengen"#-112,67#151,79#0,5
"Lyran Commonwealth"#"Kolovraty"#-243,33#375,55#0,5
"Lyran Commonwealth"#"Koniz"#-93,37#262,1#0,5
"Lyran Commonwealth"#"Kookens Pleasure Pit"#-166,65#348,95#0,5
"Lyran Commonwealth"#"Kostinbrod"#-378,16#159,35#0,5
"Lyran Commonwealth"#"Kowloon"#-295,23#370,34#0,5
"Lyran Commonwealth"#"Krievci"#-227,42#229,24#0,5
"Lyran Commonwealth"#"Krung Thep"#-372,94#237,59#0,5
"Lyran Commonwealth"#"Kvistgard"#-335,39#153,35#0,5
"Lyran Commonwealth"#"Kwangchowwang"#-255,58#336,43#0,5
"Lyran Commonwealth"#"Kwangjong-ni"#-395,5#280,14#0,5
"Lyran Commonwealth"#"La Blon"#-32,08#73,55#0,5
"Lyran Commonwealth"#"La Grave"#-51,64#249,32#0,5
"Lyran Commonwealth"#"Laiaka"#-101,45#54,77#0,5
"Lyran Commonwealth"#"Lamon"#-133,53#33,64#0,5
"Lyran Commonwealth"#"Lancaster"#-270,71#111,36#0,5
"Lyran Commonwealth"#"Langhorne"#-432,93#230,55#0,5
"Lyran Commonwealth"#"Launam"#-168,74#-12,52#0,5
"Lyran Commonwealth"#"Laurent"#-44,6#305,66#0,5
"Lyran Commonwealth"#"Laurieston"#-107,45#94,41#0,5
"Lyran Commonwealth"#"Leganes"#-78,5#161,7#0,5
"Lyran Commonwealth"#"Leskovik"#-91,28#336,17#0,5
"Lyran Commonwealth"#"Lipton"#-34,16#6,52#0,5
"Lyran Commonwealth"#"Loburg"#-327,56#10,43#0,5
"Lyran Commonwealth"#"Lost"#-393,81#254,28#0,5
"Lyran Commonwealth"#"Loxley"#-315,05#226,11#0,5
"Lyran Commonwealth"#"Lucianca"#-97,8#164,83#0,5
"Lyran Commonwealth"#"Ludwigshafen"#-244,89#284,53#0,5
"Lyran Commonwealth"#"Lyndon"#-128,57#197,95#0,5
"Lyran Commonwealth"#"Lyons"#-23,21#39,12#0,5
"Lyran Commonwealth"#"Ma'anshan"#-392,5#275,14#0,5
"Lyran Commonwealth"#"Machida"#-220,12#340,87#0,5
"Lyran Commonwealth"#"Madiun"#-403,98#-37,03#0,5
"Lyran Commonwealth"#"Maestu"#-35,73#289,23#0,5
"Lyran Commonwealth"#"Mahone"#-234,98#309,83#0,5
"Lyran Commonwealth"#"Main Street"#-381,29#354,69#0,5
"Lyran Commonwealth"#"Maisons"#-349,21#4,43#0,5
"Lyran Commonwealth"#"Malibu"#-146,57#381,29#0,5
"Lyran Commonwealth"#"Mandaoaaru"#-307,74#310,35#0,5
"Lyran Commonwealth"#"Marfik"#-40,95#98,58#0,5
"Lyran Commonwealth"#"Mariefred"#-181,78#25,82#0,5
"Lyran Commonwealth"#"Maxie's Planet"#-97,28#393,03#0,5
"Lyran Commonwealth"#"Meacham"#-28,95#189,08#0,5
"Lyran Commonwealth"#"Medellin"#-243,07#328,09#0,5
"Lyran Commonwealth"#"Medzev"#-257,67#47,2#0,5
"Lyran Commonwealth"#"Melissia"#-225,07#349,73#0,5
"Lyran Commonwealth"#"Menkent"#-41,99#183,08#0,5
"Lyran Commonwealth"#"Mercedes"#-396,16#113,19#0,5
"Lyran Commonwealth"#"Mesa Verde"#-137,7#117,62#0,5
"Lyran Commonwealth"#"Mezzana"#-360,69#85,54#0,5
"Lyran Commonwealth"#"Millerton"#-346,34#287,92#0,5
"Lyran Commonwealth"#"Milton"#-64,94#2,87#0,5
"Lyran Commonwealth"#"Minderoo"#-257,93#156,48#0,5
"Lyran Commonwealth"#"Miquelon"#-288,44#303,57#0,5
"Lyran Commonwealth"#"Mississauga"#-226,9#297,31#0,5
"Lyran Commonwealth"#"Mizar"#-55,03#20,86#0,5
"Lyran Commonwealth"#"Mkuranga"#-162,22#320,26#0,5
"Lyran Commonwealth"#"Mogyorod"#-215,94#380,51#0,5
"Lyran Commonwealth"#"Montmarault"#-59,72#265,49#0,5
"Lyran Commonwealth"#"Morges"#-142,66#286,1#0,5
"Lyran Commonwealth"#"Moriguchi"#-368,51#292,88#0,5
"Lyran Commonwealth"#"Morningside"#-35,99#169,52#0,5
"Lyran Commonwealth"#"Muphrid"#-27,64#15,39#0,5
"Lyran Commonwealth"#"Neerabup"#-342,17#336,69#0,5
"Lyran Commonwealth"#"Nekkar"#-94,41#97,28#0,5
"Lyran Commonwealth"#"New Capetown"#-254,28#263,15#0,5
"Lyran Commonwealth"#"New Earth"#-12,52#3,13#0,5
"Lyran Commonwealth"#"New Exford"#-138,48#245,41#0,5
"Lyran Commonwealth"#"New India"#-462,4#47,99#0,5
"Lyran Commonwealth"#"New Kyoto"#-125,97#12,78#0,5
"Lyran Commonwealth"#"Newtown Square"#-230,29#396,68#0,5
"Lyran Commonwealth"#"Niangol"#-377,64#245,15#0,5
"Lyran Commonwealth"#"Noisiel"#-311,13#149,44#0,5
"Lyran Commonwealth"#"Nouasseur"#-354,43#264,71#0,5
"Lyran Commonwealth"#"Novara"#-388,33#116,84#0,5
"Lyran Commonwealth"#"Nuneaton"#-338,52#143,18#0,5
"Lyran Commonwealth"#"Nusakan"#-9,39#44,34#0,5
"Lyran Commonwealth"#"Odessa"#-121,79#187,25#0,5
"Lyran Commonwealth"#"Orkney"#-49,03#237,07#0,5
"Lyran Commonwealth"#"Ormstown"#-442,84#195,34#0,5
"Lyran Commonwealth"#"Pandora"#-85,54#236,81#0,5
"Lyran Commonwealth"#"Pangkalan"#-252,19#367,99#0,5
"Lyran Commonwealth"#"Parakoila"#-133,53#325,74#0,5
"Lyran Commonwealth"#"Pasig"#-166,65#335,65#0,5
"Lyran Commonwealth"#"Pencader"#-353,64#-53,2#0,5
"Lyran Commonwealth"#"Penobscot"#-335,91#-46,16#0,5
"Lyran Commonwealth"#"Persistence"#-107,19#409,98#0,5
"Lyran Commonwealth"#"Phalan"#-20,08#135,62#0,5
"Lyran Commonwealth"#"Phecda"#-75,11#-15,65#0,5
"Lyran Commonwealth"#"Pherkad"#-143,44#172,39#0,5
"Lyran Commonwealth"#"Planting"#-54,25#367,99#0,5
"Lyran Commonwealth"#"Pobeda"#-246,98#190,91#0,5
"Lyran Commonwealth"#"Pocologan"#-425,89#167,69#0,5
"Lyran Commonwealth"#"Porrima"#-115,01#140,57#0,5
"Lyran Commonwealth"#"Port Moseby"#3,39#161,7#0,5
"Lyran Commonwealth"#"Poulsbo"#-378,68#-64,16#0,5
"Lyran Commonwealth"#"Premana"#-369,81#62,07#0,5
"Lyran Commonwealth"#"Qanatir"#-380,51#259,24#0,5
"Lyran Commonwealth"#"Qarahta"#-339,04#228,98#0,5
"Lyran Commonwealth"#"Quilino"#-326,52#155,96#0,5
"Lyran Commonwealth"#"Qurayyat"#-407,11#227,16#0,5
"Lyran Commonwealth"#"Radostov"#-310,87#44,34#0,5
"Lyran Commonwealth"#"Rahne"#-143,18#9,39#0,5
"Lyran Commonwealth"#"Rajkot"#-377,9#-21,39#0,5
"Lyran Commonwealth"#"Rapla"#-415,19#84,24#0,5
"Lyran Commonwealth"#"Rasalgethi"#-42,25#214,12#0,5
